timestamp,__name__,endpoint,err,instance,job,namespace,pod,prometheus,service,value
2024-06-19 09:41:59.848,tgi_request_failure,http,cancelled,10.129.4.88:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,1.0
2024-06-19 09:42:04.848,tgi_request_failure,http,cancelled,10.129.4.88:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,4.0
2024-06-19 09:42:09.848,tgi_request_failure,http,cancelled,10.129.4.88:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,6.0
2024-06-19 09:42:14.848,tgi_request_failure,http,cancelled,10.129.4.88:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,8.0
2024-06-19 09:42:19.848,tgi_request_failure,http,cancelled,10.129.4.88:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,15.0
2024-06-19 09:42:24.848,tgi_request_failure,http,cancelled,10.129.4.88:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,16.0
2024-06-19 09:42:29.848,tgi_request_failure,http,cancelled,10.129.4.88:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,16.0
2024-06-19 09:42:34.848,tgi_request_failure,http,cancelled,10.129.4.88:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,22.0
2024-06-19 09:42:39.848,tgi_request_failure,http,cancelled,10.129.4.88:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,23.0
2024-06-19 09:42:44.848,tgi_request_failure,http,cancelled,10.129.4.88:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,25.0
