timestamp,__name__,endpoint,instance,job,kind,namespace,pod,prometheus,service,value
2024-06-04 08:50:21.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,7989.0
2024-06-04 08:50:26.259000063,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,7994.0
2024-06-04 08:50:31.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,7994.0
2024-06-04 08:50:36.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,7995.0
2024-06-04 08:50:41.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,7997.0
2024-06-04 08:50:46.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8000.0
2024-06-04 08:50:51.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8009.0
2024-06-04 08:50:56.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8012.0
2024-06-04 08:51:01.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8015.0
2024-06-04 08:51:06.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8019.0
2024-06-04 08:51:11.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8020.0
2024-06-04 08:51:16.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8020.0
2024-06-04 08:51:21.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8020.0
2024-06-04 08:51:26.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8023.0
2024-06-04 08:51:31.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8026.0
2024-06-04 08:51:36.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8029.0
2024-06-04 08:51:41.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8032.0
2024-06-04 08:51:46.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8037.0
2024-06-04 08:51:51.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8040.0
2024-06-04 08:51:56.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8040.0
2024-06-04 08:52:01.250000000,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8044.0
2024-06-04 08:52:06.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8044.0
2024-06-04 08:52:11.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8044.0
2024-06-04 08:52:16.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8044.0
2024-06-04 08:52:21.244999886,tgi_request_count,http,10.128.4.72:3000,tgis-bam,single,fmaas-monitoring,granite,openshift-user-workload-monitoring/user-workload,tgis-bam,8044.0
