timestamp,__name__,endpoint,instance,job,kind,namespace,pod,prometheus,service,user,value
2024-06-11 14:49:00.069999933,tgi_request_count,http,10.129.5.96:3000,tgis-bam,single,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,8359.0
2024-06-11 14:49:05.069999933,tgi_request_count,http,10.129.5.96:3000,tgis-bam,single,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,8359.0
2024-06-11 14:49:10.069999933,tgi_request_count,http,10.129.5.96:3000,tgis-bam,single,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,8364.0
2024-06-11 14:49:15.069999933,tgi_request_count,http,10.129.5.96:3000,tgis-bam,single,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,8364.0
2024-06-11 14:49:20.069999933,tgi_request_count,http,10.129.5.96:3000,tgis-bam,single,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,8370.0
2024-06-11 14:49:25.069999933,tgi_request_count,http,10.129.5.96:3000,tgis-bam,single,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,8370.0
2024-06-11 14:49:30.069999933,tgi_request_count,http,10.129.5.96:3000,tgis-bam,single,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,8375.0
2024-06-11 14:49:35.069999933,tgi_request_count,http,10.129.5.96:3000,tgis-bam,single,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,8375.0
2024-06-11 14:49:40.069999933,tgi_request_count,http,10.129.5.96:3000,tgis-bam,single,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,8379.0
2024-06-11 14:49:45.069999933,tgi_request_count,http,10.129.5.96:3000,tgis-bam,single,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,8379.0
2024-06-11 14:49:50.069999933,tgi_request_count,http,10.129.5.96:3000,tgis-bam,single,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,8379.0
2024-06-11 14:49:55.069999933,tgi_request_count,http,10.129.5.96:3000,tgis-bam,single,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,8386.0
2024-06-11 14:50:00.072999954,tgi_request_count,http,10.129.5.96:3000,tgis-bam,single,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,8386.0
