timestamp,__name__,endpoint,instance,job,namespace,pod,prometheus,quantile,service,value
2024-06-20 05:31:49.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,16.0
2024-06-20 05:31:54.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-06-20 05:31:59.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-06-20 05:32:04.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-06-20 05:32:09.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-06-20 05:32:14.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-06-20 05:32:19.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-06-20 05:32:24.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-06-20 05:32:29.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-06-20 05:32:34.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-06-20 05:32:39.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-06-20 05:32:44.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-06-20 05:32:49.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,7.0
2024-06-20 05:32:54.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,19.0
2024-06-20 05:32:59.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,19.0
2024-06-20 05:33:04.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,19.0
2024-06-20 05:33:09.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,19.0
2024-06-20 05:33:14.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,18.0
2024-06-20 05:33:19.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,18.0
2024-06-20 05:33:24.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,13.0
2024-06-20 05:33:29.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,13.0
2024-06-20 05:33:34.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,13.0
2024-06-20 05:33:39.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,13.0
2024-06-20 05:33:44.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,13.0
2024-06-20 05:33:49.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,13.0
2024-06-20 05:33:54.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,13.0
2024-06-20 05:33:59.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,13.0
2024-06-20 05:34:04.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,13.0
2024-06-20 05:34:09.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,13.0
2024-06-20 05:34:14.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,15.0
2024-06-20 05:34:19.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,15.0
2024-06-20 05:34:24.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,15.0
2024-06-20 05:34:29.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,15.0
2024-06-20 05:34:34.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,16.0
2024-06-20 05:34:39.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,16.0
2024-06-20 05:34:44.380000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,16.0
2024-06-20 05:34:49.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,16.0
2024-06-20 05:34:54.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,16.0
2024-06-20 05:34:59.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,16.0
2024-06-20 05:35:04.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,14.0
2024-06-20 05:35:09.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,14.0
2024-06-20 05:35:14.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,14.0
2024-06-20 05:35:19.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,14.0
2024-06-20 05:35:24.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,8.0
2024-06-20 05:35:29.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,8.0
2024-06-20 05:35:34.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,8.0
2024-06-20 05:35:39.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,8.0
2024-06-20 05:35:44.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,8.0
2024-06-20 05:35:49.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,8.0
2024-06-20 05:35:54.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,8.0
2024-06-20 05:35:59.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,8.0
2024-06-20 05:36:04.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,8.0
2024-06-20 05:36:09.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,8.0
2024-06-20 05:36:14.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,17.0
2024-06-20 05:36:19.368000000,tgi_request_raw_input_length,http,10.130.4.253:3000,tgis-bam,fmaas-monitoring,llama3-new,openshift-user-workload-monitoring/user-workload,0,tgis-bam,17.0
