timestamp,__name__,endpoint,instance,job,kind,namespace,pod,prometheus,service,stop_reason,value
2024-07-17 09:01:00.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,1.0
2024-07-17 09:01:05.410000086,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,1.0
2024-07-17 09:01:10.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,1.0
2024-07-17 09:01:15.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,1.0
2024-07-17 09:01:20.538000107,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,1.0
2024-07-17 09:01:25.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,1.0
2024-07-17 09:01:30.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,1.0
2024-07-17 09:01:35.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,1.0
2024-07-17 09:01:40.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,1.0
2024-07-17 09:01:45.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,2.0
2024-07-17 09:01:50.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,2.0
2024-07-17 09:01:55.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,3.0
2024-07-17 09:02:00.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,3.0
2024-07-17 09:02:05.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,3.0
2024-07-17 09:02:10.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,3.0
2024-07-17 09:02:15.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,3.0
2024-07-17 09:02:20.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,3.0
2024-07-17 09:02:25.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,3.0
2024-07-17 09:02:30.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,3.0
2024-07-17 09:02:35.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,3.0
2024-07-17 09:02:40.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,3.0
2024-07-17 09:02:45.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,3.0
2024-07-17 09:02:50.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,3.0
2024-07-17 09:02:55.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,3.0
2024-07-17 09:03:00.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,3.0
2024-07-17 09:03:05.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,3.0
2024-07-17 09:03:10.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,4.0
2024-07-17 09:03:15.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,5.0
2024-07-17 09:03:20.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,5.0
2024-07-17 09:03:25.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,5.0
2024-07-17 09:03:30.401000023,tgi_request_success,http,10.131.2.133:3000,tgis-bam,single,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,5.0
