timestamp,__name__,endpoint,instance,job,method,namespace,pod,prometheus,service,value
2024-07-17 04:20:02.568000078,tgi_batch_inference_count,http,10.131.2.88:3000,tgis-bam,next_token,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,97.0
2024-07-17 04:20:07.568000078,tgi_batch_inference_count,http,10.131.2.88:3000,tgis-bam,next_token,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,111.0
2024-07-17 04:20:12.568000078,tgi_batch_inference_count,http,10.131.2.88:3000,tgis-bam,next_token,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,126.0
2024-07-17 04:20:17.568000078,tgi_batch_inference_count,http,10.131.2.88:3000,tgis-bam,next_token,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,140.0
2024-07-17 04:20:22.568000078,tgi_batch_inference_count,http,10.131.2.88:3000,tgis-bam,next_token,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,155.0
2024-07-17 04:20:27.568000078,tgi_batch_inference_count,http,10.131.2.88:3000,tgis-bam,next_token,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,170.0
2024-07-17 04:20:32.568000078,tgi_batch_inference_count,http,10.131.2.88:3000,tgis-bam,next_token,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,184.0
2024-07-17 04:20:37.568000078,tgi_batch_inference_count,http,10.131.2.88:3000,tgis-bam,next_token,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,198.0
2024-07-17 04:20:42.568000078,tgi_batch_inference_count,http,10.131.2.88:3000,tgis-bam,next_token,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,211.0
2024-07-17 04:20:47.568000078,tgi_batch_inference_count,http,10.131.2.88:3000,tgis-bam,next_token,fmaas-monitoring,llama3-priority,openshift-user-workload-monitoring/user-workload,tgis-bam,220.0
