timestamp,__name__,endpoint,instance,job,kind,namespace,pod,prometheus,service,stop_reason,user,value
2024-07-22 13:04:00.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,64.0
2024-07-22 13:04:05.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,64.0
2024-07-22 13:04:10.390000105,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,64.0
2024-07-22 13:04:15.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,64.0
2024-07-22 13:04:20.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,65.0
2024-07-22 13:04:25.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,66.0
2024-07-22 13:04:30.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,66.0
2024-07-22 13:04:35.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,66.0
2024-07-22 13:04:40.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,66.0
2024-07-22 13:04:45.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,66.0
2024-07-22 13:04:50.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,66.0
2024-07-22 13:04:55.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,68.0
2024-07-22 13:05:00.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,68.0
2024-07-22 13:05:05.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,68.0
2024-07-22 13:05:10.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,69.0
2024-07-22 13:05:15.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,69.0
2024-07-22 13:05:20.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,70.0
2024-07-22 13:05:25.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,70.0
2024-07-22 13:05:30.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,70.0
2024-07-22 13:05:35.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,71.0
2024-07-22 13:05:40.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,71.0
2024-07-22 13:05:45.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,72.0
2024-07-22 13:05:50.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,72.0
2024-07-22 13:05:55.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,73.0
2024-07-22 13:06:00.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,75.0
2024-07-22 13:06:05.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,75.0
2024-07-22 13:06:10.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,75.0
2024-07-22 13:06:15.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,77.0
2024-07-22 13:06:20.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,78.0
2024-07-22 13:06:25.398999929,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,78.0
2024-07-22 13:06:30.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,80.0
2024-07-22 13:06:35.392999887,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,81.0
2024-07-22 13:06:40.385999918,tgi_request_success,http,10.128.4.34:3000,tgis-bam,single,fmaas-monitoring,granite-v3,openshift-user-workload-monitoring/user-workload,tgis-bam,EOS_TOKEN,Alan,81.0
