timestamp,__name__,endpoint,instance,job,kind,namespace,pod,prometheus,service,user,value
2024-07-03 08:38:03.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3384.0
2024-07-03 08:38:08.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3385.0
2024-07-03 08:38:13.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3385.0
2024-07-03 08:38:18.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3387.0
2024-07-03 08:38:23.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3387.0
2024-07-03 08:38:28.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3389.0
2024-07-03 08:38:33.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3389.0
2024-07-03 08:38:38.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3395.0
2024-07-03 08:38:43.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3395.0
2024-07-03 08:38:48.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3396.0
2024-07-03 08:38:53.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3396.0
2024-07-03 08:38:58.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3397.0
2024-07-03 08:39:03.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3397.0
2024-07-03 08:39:08.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3400.0
2024-07-03 08:39:13.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3400.0
2024-07-03 08:39:18.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3402.0
2024-07-03 08:39:23.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3402.0
2024-07-03 08:39:28.250999927,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3406.0
2024-07-03 08:39:33.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3406.0
2024-07-03 08:39:38.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3411.0
2024-07-03 08:39:43.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3411.0
2024-07-03 08:39:48.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3414.0
2024-07-03 08:39:53.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3414.0
2024-07-03 08:39:58.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3415.0
2024-07-03 08:40:03.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3415.0
2024-07-03 08:40:08.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3418.0
2024-07-03 08:40:13.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3418.0
2024-07-03 08:40:18.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3418.0
2024-07-03 08:40:23.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3418.0
2024-07-03 08:40:28.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3418.0
2024-07-03 08:40:33.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3418.0
2024-07-03 08:40:38.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3418.0
2024-07-03 08:40:43.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3418.0
2024-07-03 08:40:48.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3418.0
2024-07-03 08:40:53.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3418.0
2024-07-03 08:40:58.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3418.0
2024-07-03 08:41:03.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3418.0
2024-07-03 08:41:08.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3418.0
2024-07-03 08:41:13.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3418.0
2024-07-03 08:41:18.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3420.0
2024-07-03 08:41:23.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3420.0
2024-07-03 08:41:28.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3421.0
2024-07-03 08:41:33.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3421.0
2024-07-03 08:41:38.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3424.0
2024-07-03 08:41:43.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3424.0
2024-07-03 08:41:48.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3427.0
2024-07-03 08:41:53.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3427.0
2024-07-03 08:41:58.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3430.0
2024-07-03 08:42:03.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3430.0
2024-07-03 08:42:08.246999979,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3435.0
2024-07-03 08:42:13.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3435.0
2024-07-03 08:42:18.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3437.0
2024-07-03 08:42:23.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3437.0
2024-07-03 08:42:28.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3440.0
2024-07-03 08:42:33.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3440.0
2024-07-03 08:42:38.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3444.0
2024-07-03 08:42:43.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3444.0
2024-07-03 08:42:48.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3446.0
2024-07-03 08:42:53.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3446.0
2024-07-03 08:42:58.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3446.0
2024-07-03 08:43:03.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3446.0
2024-07-03 08:43:08.250999927,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3446.0
2024-07-03 08:43:13.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3446.0
2024-07-03 08:43:18.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3446.0
2024-07-03 08:43:23.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3446.0
2024-07-03 08:43:28.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3446.0
2024-07-03 08:43:33.243999958,tgi_request_count,http,10.128.3.53:3000,tgis-bam,single,fmaas-monitoring,bloom-mig3g,openshift-user-workload-monitoring/user-workload,tgis-bam,Alan,3446.0
