timestamp,__name__,endpoint,instance,job,namespace,pod,prometheus,reason,service,user,value
2024-07-17 06:52:03.999000072,router_request_failure,http,10.129.16.37:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,8.0
2024-07-17 06:52:08.999000072,router_request_failure,http,10.129.16.37:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,8.0
2024-07-17 06:52:13.999000072,router_request_failure,http,10.129.16.37:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,8.0
2024-07-17 06:52:18.999000072,router_request_failure,http,10.129.16.37:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,8.0
2024-07-17 06:52:23.999000072,router_request_failure,http,10.129.16.37:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,8.0
2024-07-17 06:52:28.999000072,router_request_failure,http,10.129.16.37:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,8.0
2024-07-17 06:52:33.999000072,router_request_failure,http,10.129.16.37:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,8.0
2024-07-17 06:52:38.999000072,router_request_failure,http,10.129.16.37:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,8.0
2024-07-17 06:52:43.999000072,router_request_failure,http,10.129.16.37:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,8.0
2024-07-17 06:52:48.999000072,router_request_failure,http,10.129.16.37:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,8.0
