timestamp,__name__,endpoint,instance,job,namespace,pod,prometheus,reason,service,user,value
2024-07-16 04:29:12.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:29:17.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:29:22.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:29:27.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:29:32.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:29:37.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:29:42.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:29:47.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:29:52.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:29:57.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:30:02.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:30:07.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:30:12.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:30:17.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:30:22.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:30:27.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:30:32.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:30:37.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:30:42.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:30:47.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:30:52.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:30:57.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:31:02.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:31:07.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:31:12.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:31:17.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,12.0
2024-07-16 04:31:22.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,16.0
2024-07-16 04:31:27.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,16.0
2024-07-16 04:31:32.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,17.0
2024-07-16 04:31:37.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,17.0
2024-07-16 04:31:42.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,24.0
2024-07-16 04:31:47.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,24.0
2024-07-16 04:31:52.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,32.0
2024-07-16 04:31:57.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,32.0
2024-07-16 04:32:02.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,42.0
2024-07-16 04:32:07.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,42.0
2024-07-16 04:32:12.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,50.0
2024-07-16 04:32:17.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,50.0
2024-07-16 04:32:22.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,50.0
2024-07-16 04:32:27.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,50.0
2024-07-16 04:32:32.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,50.0
2024-07-16 04:32:37.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,50.0
2024-07-16 04:32:42.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,50.0
2024-07-16 04:32:47.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,50.0
2024-07-16 04:32:52.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,50.0
2024-07-16 04:32:57.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,50.0
2024-07-16 04:33:02.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,50.0
2024-07-16 04:33:07.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,50.0
2024-07-16 04:33:12.197000027,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:33:17.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:33:22.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:33:27.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:33:32.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:33:37.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:33:42.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:33:47.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:33:52.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:33:57.194000006,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:34:02.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:34:07.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:34:12.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:34:17.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:34:22.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:34:27.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:34:32.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:34:37.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:34:42.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:34:47.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:34:52.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:34:57.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Alan,51.0
2024-07-16 04:28:22.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,3.0
2024-07-16 04:28:27.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,3.0
2024-07-16 04:28:32.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:28:37.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:28:42.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:28:47.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:28:52.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:28:57.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:29:02.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:29:07.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:29:12.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:29:17.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:29:22.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:29:27.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:29:32.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:29:37.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:29:42.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:29:47.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:29:52.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:29:57.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:30:02.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:30:07.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:30:12.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:30:17.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:30:22.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:30:27.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:30:32.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:30:37.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:30:42.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:30:47.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:30:52.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:30:57.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:31:02.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:31:07.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:31:12.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:31:17.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,7.0
2024-07-16 04:31:22.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,9.0
2024-07-16 04:31:27.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,9.0
2024-07-16 04:31:32.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,18.0
2024-07-16 04:31:37.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,18.0
2024-07-16 04:31:42.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,25.0
2024-07-16 04:31:47.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,25.0
2024-07-16 04:31:52.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,26.0
2024-07-16 04:31:57.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,26.0
2024-07-16 04:32:02.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,33.0
2024-07-16 04:32:07.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,33.0
2024-07-16 04:32:12.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,37.0
2024-07-16 04:32:17.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,37.0
2024-07-16 04:32:22.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,42.0
2024-07-16 04:32:27.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,42.0
2024-07-16 04:32:32.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,47.0
2024-07-16 04:32:37.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,47.0
2024-07-16 04:32:42.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,54.0
2024-07-16 04:32:47.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,54.0
2024-07-16 04:32:52.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,61.0
2024-07-16 04:32:57.188999891,router_request_failure,http,10.128.14.12:3000,tgis-bam,fmaas-monitoring,llm-router-v9,openshift-user-workload-monitoring/user-workload,Queue Full,tgis-bam,Hari,61.0
